file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
AV-benchmarks/signalsFiles/f:03-nw:032-ml:12-0.signal,3,64,12,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:10-0.signal,2,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:12-0.signal,1,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:12-0.signal,2,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:10-0.signal,2,16,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:16-0.signal,1,32,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:06-0.signal,2,16,6,"G(F[0.00625,1.89375]p)",2,True,14.62726902961731,4.821420431137085,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:16-0.signal,2,24,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:04-0.signal,2,24,4,"G(F[0.0,2.0]p)",2,True,22.114320039749146,6.92601752281189,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:14-0.signal,2,16,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:14-0.signal,2,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:06-0.signal,2,64,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:08-0.signal,2,24,8,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:08-0.signal,1,32,8,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:06-0.signal,2,24,6,"G(p | (F[0.0,1.996875]q))",4,True,2718.7761974334717,2540.250526189804,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:04-0.signal,2,16,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:12-0.signal,2,64,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:12-0.signal,3,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:14-0.signal,3,16,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:004-ml:14-0.signal,1,8,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:16-0.signal,3,8,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:04-0.signal,3,8,4,"G(F[0.01875,2.60625]p)",2,True,6.294737339019775,1.7116045951843262,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:08-0.signal,1,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:08-0.signal,1,16,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:12-0.signal,3,8,12,G(q | p),3,True,59.42766332626343,40.583892822265625,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:12-0.signal,1,64,12,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:08-0.signal,3,8,8,"G(F[0.60625,2.79375]p)",2,True,6.16298508644104,1.5065407752990723,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:12-0.signal,1,16,12,G(q | p),3,True,115.81350708007812,75.76089763641357,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:10-0.signal,2,32,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:10-0.signal,1,24,10,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:06-0.signal,2,32,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:06-0.signal,1,24,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:16-0.signal,1,16,16,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:14-0.signal,2,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:14-0.signal,1,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:16-0.signal,1,64,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:16-0.signal,3,32,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:12-0.signal,3,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:10-0.signal,2,8,10,"G(F[0.60625,2.0]p)",2,True,6.08494758605957,1.646310806274414,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:14-0.signal,2,8,14,"G(F[0.003125,1.996875]p)",2,True,6.041961908340454,1.564251184463501,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:06-0.signal,2,8,6,"G((F[1.99375,2.0]q) | (!(G[0.00625,1.9]q)))",5,True,2034.387639284134,1924.413664340973,7200
AV-benchmarks/signalsFiles/f:02-nw:004-ml:12-0.signal,2,8,12,"G((F[0.0,2.0]q) | p)",4,True,4153.6482791900635,4099.124541044235,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:10-0.signal,3,32,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:14-0.signal,3,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:04-0.signal,2,32,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:04-0.signal,1,24,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:14-0.signal,1,64,14,,,,,,7200
